userID,songID,rating
49836,92881,5
49837,54042,4
49837,105421,4
49837,123176,5
49841,86341,2
49854,42781,2
49860,13859,4
49860,43267,2
49868,8063,5
49870,112023,5
49871,131048,3
49876,105433,2
49881,55240,3
49887,52611,5
49888,13859,5
49889,28985,1
49893,3785,3
49904,60465,5
49908,24427,5
49919,40712,1
49919,119103,1
49928,45934,1
49934,13859,2
49934,42906,5
49934,126757,5
49938,122065,3
49940,56660,2
49947,17029,1
49947,60888,4
49959,22763,3
49968,112023,1
49970,19299,5
49972,2263,1
49974,13859,5
49974,120147,5
49976,94535,1
49978,17029,3
49978,120147,5
49985,71582,5
49988,56660,1
49988,131048,4
49990,72017,1
49990,134732,3
49998,62954,3
50002,86341,1
50003,45934,5
50003,92881,1
50006,17029,1
50009,55240,5
50009,71582,2
50009,120147,1
50011,36561,1
50019,68572,4
50022,55622,2
50022,72017,2
50024,71582,4
50024,122065,1
50029,43827,4
50029,91266,1
50030,122065,5
50032,52611,5
50034,94535,5
50035,92881,4
50038,54042,1
50047,105421,3
50052,72017,1
50056,125557,4
50059,2726,5
50059,17029,5
50059,105421,5
50068,72309,3
50070,17029,4
50073,60888,3
50078,17029,2
50080,55622,2
50086,125557,4
50087,125557,4
50089,19299,4
50089,24427,4
50089,105433,5
50101,60465,2
50103,36561,5
50103,42906,3
50105,22763,1
50106,2726,2
50106,90409,4
50107,8063,2
50115,55622,4
50116,72309,4
50117,48731,1
50120,19670,1
50125,71582,4
50138,2263,4
50139,113954,3
50145,123176,5
50148,72309,2
50148,120147,3
50155,123176,1
50156,19670,1
50156,43827,5
50158,2263,1
50159,105433,5
50162,16548,3
50162,24427,1
50166,2726,5
50166,40712,5
50166,43267,5
50166,74640,5
50172,13859,5
50174,123176,3
50175,28985,3
50175,72017,1
50178,105421,3
50183,105421,1
50186,60465,3
50193,45934,3
50193,112023,5
50193,113954,2
50196,54042,3
50197,126757,5
50200,19670,4
50201,72017,5
50206,94604,5
50207,72309,4
50209,55240,5
50215,55622,1
50216,42906,1
50217,55240,5
50226,43267,4
50230,55622,5
50230,56660,1
50231,8063,2
50231,19670,1
50233,68572,4
50234,79622,5
50235,94535,1
50240,12709,5
50240,17029,4
50240,43827,3
50240,68572,3
50240,90409,2
50246,42781,1
50246,55622,5
50254,94535,3
50254,132189,3
50256,2263,5
50257,48731,1
50259,42781,3
50260,43827,2
50261,68572,5
50262,24427,3
50262,54042,2
50267,28985,3
50268,28985,1
50271,68572,5
50282,54042,2
50283,79622,1
50285,72309,3
50285,86341,3
50287,74640,3
50292,125557,5
50299,19670,2
50304,22763,3
50308,2726,3
50308,12709,1
50308,52611,3
50311,55240,5
50311,134732,3
50315,12709,4
50319,112023,5
50320,2726,5
50320,56660,5
50332,3785,5
50332,56660,5
50332,131048,1
50333,62954,3
50334,16548,1
50339,25182,3
50339,42781,5
50339,90409,3
50341,94604,4
50356,55240,3
50359,105421,4
50359,123176,5
50360,19670,4
50360,22763,2
50366,54042,1
50370,36561,1
50370,72309,1
50372,56660,1
50372,91266,3
50372,131048,5
50381,105421,3
50385,28985,4
50385,42781,4
50385,72309,4
50387,126757,5
50396,60465,4
50400,79622,1
50408,126757,5
50415,74640,4
50415,113954,4
50419,8063,1
50421,86341,1
50425,43827,1
50426,3785,4
50426,125557,4
50431,19299,5
50435,123176,1
50437,40712,5
50437,42906,4
50437,45026,3
50437,119103,2
50438,3785,1
50441,71582,5
50446,48731,4
50447,43267,5
50452,45934,3
50453,94535,1
50454,126757,3
50454,134732,5
50455,79622,5
50458,86341,2
50461,25182,1
50462,112023,4
50474,2726,2
50474,36561,4
50474,112023,5
50477,90409,4
50478,24427,5
50478,79622,5
50478,131048,5
50478,134732,5
50483,90409,3
50484,8063,5
50484,40712,5
50484,120147,1
50491,8063,3
50491,22763,5
50501,36561,4
50501,45934,3
50505,42781,3
50506,52611,5
50510,24427,5
50514,52611,5
50517,92881,5
50517,132189,5
50519,71582,1
50525,45934,5
50528,72309,5
50528,105421,5
50531,94604,2
50533,2263,4
50533,55240,5
50533,120147,2
50535,132189,5
50539,68572,1
50540,55240,5
50542,22763,5
50544,24427,2
50547,24427,3
50549,105433,5
50553,2263,5
50558,12709,1
50558,79622,1
50559,43267,5
50560,12709,4
50560,28985,4
50560,131048,4
50561,19299,3
50564,131048,2
50565,94535,2
50566,91266,5
50569,79622,5
50573,79622,1
50576,55622,5
50577,36561,1
50581,86341,3
50590,72309,5
50591,105433,3
50591,123176,5
50593,42906,1
50593,72309,3
50597,131048,2
50598,28985,5
50601,16548,5
50601,54042,5
50604,17029,4
50604,91266,1
50619,13859,5
50619,36561,5
50620,132189,5
50628,60888,4
50630,122065,5
50631,13859,5
50632,28985,1
50632,42781,4
50632,79622,4
50633,2263,5
50633,45934,5
50634,43267,3
50634,55240,5
50634,134732,5
50636,112023,3
50638,16548,5
50640,48731,5
50642,3785,4
50647,19299,5
50654,17029,5
50654,42906,5
50657,2726,4
50657,42906,4
50659,105421,4
50660,16548,5
50662,55240,1
50668,90409,2
50672,2263,5
50674,8063,4
50675,17029,5
50676,74640,1
50688,90409,5
50694,119103,4
50699,48731,3
50700,43267,2
50702,71582,5
50702,125557,5
50703,72309,2
50706,94604,4
50708,48731,5
50717,36561,5
50717,42906,3
50719,19670,5
50719,72017,1
50721,113954,2
50725,90409,4
50727,12709,2
50729,60465,5
50732,62954,5
50732,72309,5
50735,132189,5
50755,24427,2
50755,72309,3
50756,94535,1
50757,54042,2
50762,8063,4
50765,90409,3
50769,55240,1
50770,2263,2
50775,36561,1
50775,86341,3
50783,36561,5
50783,131048,5
50790,113954,4
50791,2263,5
50791,55240,5
50791,122065,5
50794,94604,5
50796,131048,5
50802,17029,4
50807,13859,5
50811,123176,5
50816,105433,2
50816,134732,1
50822,45934,4
50823,43827,5
50823,105433,4
50824,24427,1
50826,43827,3
50830,112023,4
50832,123176,5
50833,79622,5
50834,56660,3
50834,92881,5
50839,94535,5
50840,2726,3
50840,17029,1
50840,113954,1
50845,92881,5
50846,71582,5
50848,105421,1
50850,126757,4
50853,2726,2
50853,123176,4
50855,43827,5
50856,54042,4
50860,132189,4
50876,74640,1
50876,131048,1
50881,48731,5
50883,42906,3
50883,123176,4
50887,94604,5
50888,2263,5
50888,60465,1
50898,119103,5
50899,120147,3
50901,8063,3
50901,105421,2
50908,3785,5
50908,8063,5
50911,43827,3
50916,74640,5
50918,19299,3
50918,62954,4
50920,68572,5
50922,48731,1
50923,74640,1
50926,43827,5
50933,105421,5
50936,2726,2
50936,12709,1
50936,113954,4
50938,36561,5
50939,56660,5
50940,86341,4
50943,94535,5
50944,24427,2
50946,36561,5
50947,125557,4
50949,105433,5
50960,12709,3
50963,125557,5
50968,56660,5
50969,105421,3
50972,43827,2
50975,72309,5
50975,94535,5
50976,72017,2
50985,24427,5
50985,123176,5
50987,60888,5
50989,12709,3
50993,3785,1
50993,13859,5
50995,68572,5
50995,72017,1
51004,122065,5
51009,56660,2
51010,43267,5
51010,45026,1
51010,74640,5
51011,13859,1
51012,71582,4
51013,36561,4
51017,72017,4
51017,91266,5
51019,24427,3
51024,12709,2
51024,19670,1
51024,22763,2
51024,54042,4
51025,24427,5
51025,123176,5
51027,123176,1
51030,56660,1
51032,16548,3
51033,72309,2
51038,2726,1
51038,119103,1
51038,125557,1
51040,113954,5
51041,2726,1
51041,3785,5
51041,24427,4
51045,36561,5
51045,92881,4
51047,119103,2
51048,42906,4
51053,126757,5
51054,125557,1
51068,3785,5
51068,28985,5
51071,43267,4
51072,42906,4
51073,22763,5
51073,55622,5
51074,132189,1
51079,2726,1
51079,28985,5
51080,86341,3
51084,8063,5
51090,131048,1
51092,43267,1
51095,43267,2
51095,126757,4
51099,56660,3
51102,120147,5
51106,12709,5
51120,56660,4
51120,62954,3
51122,94535,5
51124,92881,5
51125,112023,3
51132,40712,1
51133,94535,1
51137,42906,5
51137,91266,5
51139,45934,5
51141,72309,1
51153,60465,3
51154,2726,4
51154,17029,4
51154,74640,3
51157,42781,4
51165,40712,5
51175,54042,1
51176,22763,5
51176,24427,4
51176,45934,1
51176,131048,5
51178,86341,5
51184,22763,4
51188,2263,1
51188,16548,5
51188,19670,5
51188,72017,5
51188,79622,5
51188,105421,1
51192,60888,4
51194,2263,1
51195,112023,5
51202,24427,1
51205,45026,1
51212,113954,4
51220,54042,1
51221,126757,5
51222,54042,2
51222,105421,5
51223,74640,4
51225,28985,1
51226,17029,2
51229,86341,1
51232,43267,2
51234,2726,5
51236,72309,5
51237,91266,4
51239,55622,5
51241,19670,5
51241,60888,2
51257,92881,2
51261,8063,1
51265,19299,4
51265,19670,4
51269,54042,4
51271,25182,5
51273,72309,3
51283,43827,3
51284,126757,4
51287,134732,5
51296,3785,5
51311,13859,3
51311,42906,3
51313,12709,4
51314,42781,5
51314,72309,3
51321,2726,3
51321,42906,5
51322,79622,4
51324,2263,4
51325,55622,5
51325,56660,3
51326,94604,1
51331,17029,1
51331,40712,5
51331,119103,5
51336,45934,4
51338,132189,5
51340,12709,3
51340,43827,5
51340,55622,2
51344,74640,1
51349,105433,5
51351,55622,3
51351,90409,2
51353,79622,4
51358,60888,5
51365,24427,5
51365,126757,5
51366,119103,1
51368,42781,5
51369,43827,3
51372,43267,4
51373,62954,3
51374,25182,5
51377,43267,2
51383,112023,4
51388,94535,1
51390,54042,5
51390,90409,5
51390,120147,3
51391,2263,4
51392,24427,5
51392,42906,5
51394,42781,5
51395,2726,4
51395,105433,4
51396,2263,1
51400,94604,3
51402,55240,5
51403,16548,5
51403,19670,1
51403,131048,5
51407,8063,3
51409,28985,3
51411,13859,5
51411,74640,1
51413,12709,2
51421,40712,4
51425,62954,4
51427,24427,2
51427,90409,4
51429,48731,1
51437,94604,4
51442,131048,1
51445,19670,2
51446,113954,1
51447,42781,5
51449,19670,5
51455,90409,5
51456,74640,3
51463,22763,5
51463,122065,1
51466,22763,4
51466,60888,2
51472,12709,5
51472,48731,3
51472,72017,1
51475,36561,1
51476,55240,3
51477,56660,2
51477,60465,4
51477,122065,3
51478,122065,1
51479,3785,5
51479,36561,5
51481,131048,5
51486,8063,4
51487,22763,3
51488,125557,5
51490,105421,5
51491,131048,1
51498,122065,5
51500,60465,4
51503,13859,3
51504,55240,3
51504,120147,4
51505,54042,5
51505,79622,3
51509,3785,4
51510,54042,2
51510,94535,5
51511,72017,5
51513,13859,5
51515,45934,1
51517,43827,5
51519,120147,5
51521,122065,2
51523,25182,4
51525,16548,4
51525,54042,3
51528,12709,1
51554,94604,5
51554,134732,3
51560,40712,1
51563,2263,5
51566,19299,1
51568,105421,5
51571,60465,2
51572,17029,4
51578,42906,2
51581,72309,3
51584,19299,5
51584,55622,5
51585,24427,5
51585,68572,1
51591,125557,4
51593,105433,3
51593,134732,2
51596,22763,5
51597,54042,5
51600,55622,3
51604,17029,4
51615,2726,4
51615,25182,5
51623,8063,5
51625,16548,1
51625,42906,3
51625,105421,2
51627,43827,1
51627,119103,2
51629,54042,5
51634,22763,3
51636,52611,2
51636,120147,2
51647,56660,5
51648,17029,1
51649,42906,5
51653,12709,5
51655,48731,5
51657,36561,5
51660,40712,4
51671,16548,5
51676,8063,5
51678,52611,5
51680,105433,5
51680,132189,5
51685,17029,1
51687,79622,5
51687,105433,5
51691,48731,1
51691,119103,1
51696,40712,3
51703,36561,1
51703,42906,1
51706,2263,5
51711,25182,3
51712,22763,1
51712,68572,3
51714,74640,3
51718,60465,1
51719,55622,5
51719,72309,5
51724,12709,4
51726,86341,3
51727,45934,4
51729,17029,2
51733,112023,1
51734,54042,5
51741,42906,5
51741,86341,5
51744,22763,3
51744,91266,3
51747,120147,3
51748,28985,4
51748,54042,5
51756,36561,5
51756,56660,5
51756,62954,5
51765,45934,5
51766,43267,2
51766,74640,3
51774,45934,4
51781,13859,5
51784,112023,5
51789,36561,5
51789,120147,5
51790,17029,5
51790,19299,1
51792,12709,1
51792,122065,3
51793,36561,3
51796,71582,1
51797,42906,4
51798,22763,3
51798,43827,2
51801,43267,5
51806,2726,5
51807,16548,2
51810,60888,5
51813,42781,1
51813,56660,1
51813,60465,3
51821,28985,5
51822,72309,5
51826,71582,1
51836,24427,1
51842,43827,4
51842,62954,5
51847,22763,5
51847,60888,5
51847,68572,5
51847,105433,5
51848,25182,4
51855,79622,4
51856,92881,3
51857,8063,3
51857,94604,3
51859,16548,1
51876,43827,2
51878,122065,1
51896,24427,4
51897,126757,5
51900,43267,5
51902,24427,4
51902,79622,2
51906,119103,2
51916,74640,5
51917,42781,3
51918,12709,4
51918,13859,3
51922,86341,1
51923,68572,1
51927,112023,5
51929,25182,3
51931,54042,4
51939,25182,1
51939,55240,5
51942,90409,5
51944,43267,5
51945,105433,1
51945,119103,1
51948,2263,1
51948,22763,1
51952,43827,4
51952,105433,4
51955,22763,5
51956,90409,5
51960,90409,5
51963,45026,1
51963,62954,4
51966,94535,3
51969,126757,4
51973,54042,4
51975,16548,5
51983,8063,3
51984,43827,2
51985,91266,4
51988,72017,1
51988,79622,5
51988,86341,2
51999,45026,1
52000,55240,5
52006,112023,1
52007,13859,4
52007,86341,3
52009,94604,5
52011,86341,1
52016,22763,4
52017,12709,3
52017,56660,2
52020,24427,3
52020,74640,4
52020,134732,2
52022,122065,5
52023,71582,1
52026,40712,3
52027,105421,3
52028,17029,5
52037,94604,3
52040,36561,5
52042,54042,2
52042,56660,2
52046,24427,5
52046,68572,4
52048,17029,2
52048,125557,1
52053,48731,3
52061,94604,5
52069,134732,2
52079,86341,5
52083,16548,4
52083,28985,4
52083,68572,2
52083,90409,5
52088,94604,5
52092,42906,1
52093,25182,1
52093,71582,1
52093,119103,5
52093,131048,1
52095,42781,3
52095,79622,5
52097,19299,5
52097,119103,5
52102,19299,2
52105,60465,5
52107,43827,3
52109,2263,5
52113,28985,1
52113,134732,4
52115,45934,5
52121,24427,4
52121,62954,5
52122,55622,5
52127,42781,5
52127,131048,5
52128,113954,1
52136,94604,4
52137,13859,5
52138,60888,4
52138,62954,5
52143,113954,5
52146,36561,2
52148,2263,5
52149,62954,5
52151,54042,5
52153,90409,2
52155,17029,3
52156,52611,4
52160,112023,1
52161,62954,5
52164,54042,1
52166,36561,5
52166,105433,1
52169,134732,1
52177,125557,5
52180,45934,1
52180,54042,1
52180,74640,1
52183,79622,5
52184,94535,1
52185,79622,4
52187,105421,5
52188,62954,2
52191,22763,5
52193,60465,4
52198,45934,4
52211,17029,1
52212,72309,2
52212,105421,3
52216,40712,1
52219,71582,5
52222,36561,4
52222,86341,5
52224,132189,4
52227,36561,4
52231,60888,5
52234,19670,1
52241,8063,1
52241,43267,4
52242,79622,1
52243,43827,5
52251,19299,5
52253,68572,5
52261,42781,2
52268,119103,5
52270,72309,2
52275,86341,2
52277,42781,4
52279,16548,5
52279,91266,1
52281,36561,5
52281,125557,5
52281,132189,5
52284,43827,5
52284,48731,5
52295,36561,3
52303,94604,3
52307,16548,4
52310,71582,2
52311,74640,5
52319,94604,5
52321,43827,3
52322,90409,3
52324,113954,3
52328,132189,5
52329,12709,1
52336,2263,5
52339,13859,5
52341,48731,2
52341,60465,2
52342,92881,4
52344,19299,3
52349,45026,3
52354,105433,5
52356,123176,1
52362,42781,3
52365,90409,5
52368,19299,4
52370,105433,4
52370,119103,5
52372,22763,4
52376,132189,2
52377,123176,4
52378,94535,3
52379,120147,2
52380,17029,1
52380,72017,5
52386,19670,5
52386,43827,5
52390,36561,4
52395,28985,5
52396,24427,5
52396,72309,5
52400,71582,5
52401,94535,3
52405,113954,5
52406,72017,1
52409,72309,4
52412,56660,5
52414,19299,5
52414,72309,4
52416,112023,5
52420,36561,4
52427,55240,5
52431,105421,1
52432,45934,1
52434,43827,1
52435,2263,2
52435,25182,4
52435,40712,5
52435,86341,3
52444,126757,4
52451,12709,1
52451,19299,1
52451,24427,5
52451,56660,5
52452,2263,3
52454,62954,1
52456,43827,1
52468,2726,5
52477,90409,5
52477,120147,1
52485,42781,5
52489,19299,5
52489,71582,2
52490,2263,3
52491,19670,5
52491,28985,4
52491,43827,5
52491,55622,4
52494,43827,3
52496,123176,5
52507,74640,5
52509,24427,5
52511,55240,5
52511,68572,1
52515,43267,5
52515,86341,5
52516,43827,4
52518,79622,3
52520,22763,4
52520,55240,5
52523,71582,5
52524,28985,5
52530,8063,5
52531,132189,5
52534,123176,3
52534,134732,1
52539,16548,5
52539,91266,2
52541,19670,5
52549,43267,3
52549,56660,5
52552,91266,5
52553,42906,2
52553,43827,3
52557,55240,5
52560,48731,4
52560,120147,4
52561,2726,4
52561,17029,2
52561,45026,1
52564,19670,4
52564,28985,4
52564,54042,4
52572,42781,5
52575,134732,3
52577,131048,1
52591,90409,4
52594,105433,5
52598,72309,1
52608,105433,5
52609,8063,1
52617,25182,5
52618,60465,1
52621,91266,3
52627,22763,1
52627,40712,5
52627,125557,1
52629,17029,5
52636,92881,5
52646,112023,5
52647,68572,4
52649,2263,1
52655,72309,3
52659,72309,1
52660,2726,5
52662,36561,4
52664,113954,5
52665,55240,5
52665,119103,5
52668,92881,2
52671,24427,5
52678,42906,1
52679,105421,5
52681,55622,1
52683,54042,5
52686,94604,5
52693,40712,4
52694,55240,5
52696,113954,5
52697,48731,5
52701,2726,5
52702,90409,2
52704,28985,5
52707,113954,3
52709,72309,5
52709,105421,4
52712,25182,3
52712,43267,3
52719,52611,5
52720,113954,4
52721,105421,3
52722,12709,5
52729,43827,5
52734,131048,3
52740,113954,3
52740,120147,4
52741,90409,1
52741,105433,1
52745,119103,2
52749,105433,2
52752,134732,3
52755,122065,5
52756,24427,2
52756,72309,3
52758,74640,5
52761,122065,5
52765,94604,4
52765,131048,3
52767,72017,4
52767,132189,4
52768,132189,5
52770,126757,2
52773,62954,5
52773,68572,4
52773,131048,5
52777,74640,5
52779,123176,5
52780,132189,3
52791,134732,3
52796,24427,1
52796,132189,4
52799,36561,5
52802,16548,3
52807,56660,1
52812,36561,5
52830,43827,2
52832,22763,4
52844,43827,5
52844,68572,1
52847,55240,4
52848,119103,1
52854,16548,3
52854,68572,3
52855,42906,1
52855,72309,3
52865,8063,3
52865,13859,5
52866,13859,3
52872,3785,3
52872,8063,4
52872,19299,4
52872,22763,3
52875,112023,3
52876,55240,5
52876,74640,5
52879,105421,5
52880,28985,3
52880,74640,5
52884,16548,2
52884,54042,3
52885,48731,3
52885,56660,3
52889,3785,2
52902,13859,4
52902,55240,4
52912,25182,2
52913,132189,1
52915,17029,2
52918,36561,4
52919,72017,4
52920,74640,5
52920,113954,5
52921,13859,2
52925,56660,3
52925,132189,2
52928,19299,4
52929,105433,1
52930,19670,1
52935,55240,5
52935,123176,3
52937,86341,5
52942,91266,1
52943,19299,3
52949,94535,3
52954,72309,5
52955,16548,5
52955,60888,5
52955,134732,4
52962,22763,1
52968,43267,5
52970,56660,5
52979,25182,1
52986,43827,4
52986,60465,4
52986,86341,2
52993,56660,2
52995,19670,4
52997,55240,5
53000,134732,5
53001,42781,3
53001,60465,3
53005,48731,2
53007,2263,4
53009,42906,1
53009,105433,4
53009,134732,5
53010,55240,5
53010,92881,5
53011,86341,3
53015,54042,5
53015,79622,5
53021,28985,4
53025,56660,5
53029,12709,2
53029,54042,3
53029,55622,1
53029,62954,3
53031,19299,1
53032,40712,4
53039,131048,4
53041,120147,1
53047,131048,4
53048,17029,5
53051,68572,3
53051,105421,4
53061,125557,1
53067,22763,1
53070,28985,1
53070,74640,2
53071,86341,4
53083,72017,1
53085,42906,5
53089,45026,5
53095,71582,5
53097,60465,1
53100,123176,5
53102,94535,5
53103,12709,5
53103,16548,5
53110,36561,3
53110,92881,2
53110,134732,5
53113,72309,5
53116,68572,5
53117,132189,5
53122,13859,5
53122,72309,5
53123,79622,1
53128,94535,1
53129,16548,5
53134,90409,5
53134,105421,5
53134,134732,1
53139,62954,5
53141,71582,5
53143,2263,5
53150,55240,5
53150,105433,5
53153,36561,3
53155,25182,5
53158,86341,5
53161,122065,4
53167,105433,1
53169,43267,5
53171,2726,3
53178,105421,5
53178,123176,5
53179,16548,1
53182,55622,3
53183,12709,1
53183,48731,1
53185,126757,5
53186,2263,5
53186,125557,5
53187,68572,4
53187,120147,3
53187,126757,4
53189,19670,5
53192,24427,3
53192,131048,5
53193,55240,4
53196,43827,5
53199,3785,5
53202,19299,4
53202,105433,2
53202,123176,3
53206,126757,1
53207,2263,5
53207,113954,5
53210,19670,4
53211,86341,1
53212,28985,4
53223,22763,1
53223,54042,3
53223,60888,5
53229,123176,3
53231,36561,5
53232,131048,4
53237,36561,4
53238,60465,5
53238,90409,5
53246,45026,5
53247,122065,3
53260,60888,4
53262,55622,3
53262,94604,2
53265,17029,1
53271,17029,2
53271,43267,2
53271,134732,4
53273,22763,5
53275,112023,5
53276,60465,1
53280,2726,4
53280,17029,1
53280,45934,1
53284,3785,4
53286,45934,4
53288,42781,5
53289,36561,3
53290,2263,1
53291,94535,5
53295,112023,5
53296,2726,3
53296,40712,2
53297,122065,1
53304,52611,5
53309,12709,1
53309,92881,2
53314,2263,5
53315,12709,5
53318,2726,5
53324,45026,3
53326,55622,1
53327,120147,5
53328,90409,2
53329,94604,3
53331,71582,5
53331,131048,3
53332,40712,2
53334,17029,4
53334,123176,3
53341,92881,5
53344,25182,4
53348,71582,5
53356,45026,3
53356,86341,3
53361,2726,5
53361,43267,2
53361,71582,4
53364,16548,1
53369,2726,1
53371,25182,5
53372,3785,4
53381,36561,4
53393,45026,1
53403,45934,1
53404,72309,1
53408,19670,5
53414,55622,1
53421,24427,5
53421,134732,5
53430,94604,3
53434,28985,1
53438,113954,5
53438,126757,5
53442,55240,5
53443,45934,1
53444,126757,3
53448,25182,1
53448,125557,1
53461,71582,3
53468,91266,1
53474,126757,4
53484,45934,5
53487,8063,5
53487,22763,5
53490,55622,3
53490,91266,3
53491,16548,1
53494,3785,5
53494,25182,5
53496,112023,5
53501,2726,5
53502,132189,5
53504,17029,3
53514,13859,5
53520,71582,5
53522,105421,5
53522,125557,5
53523,52611,5
53527,54042,5
53527,105421,4
53527,126757,1
53534,16548,1
53534,28985,1
53534,72017,1
53534,91266,1
53543,19670,1
53543,72309,1
53543,92881,5
53548,72017,3
53549,24427,3
53551,43267,5
53556,36561,5
53556,68572,5
53570,54042,1
53572,86341,4
53573,91266,1
53574,55622,3
53576,94604,5
53577,40712,4
53579,3785,1
53582,123176,5
53588,74640,4
53590,113954,4
53591,2726,1
53594,19670,5
53596,24427,4
53596,28985,2
53599,2726,4
53599,72309,4
53599,134732,2
53614,24427,4
53614,126757,5
53615,43827,1
53615,79622,1
53616,45934,4
53618,19670,4
53624,105421,5
53631,19670,3
53632,105433,1
53632,123176,3
53644,55622,1
53649,16548,5
53650,8063,5
53650,24427,5
53650,131048,1
53654,22763,4
53659,79622,5
53662,74640,3
53671,43267,4
53671,119103,1
53672,55622,1
53673,71582,5
53682,43827,5
53682,55240,5
53684,12709,4
53684,17029,1
53684,56660,5
53684,90409,5
53685,24427,3
53693,17029,1
53699,105433,1
53705,42906,1
53708,94535,5
53709,2263,5
53713,42781,5
53721,45934,5
53721,112023,3
53721,113954,5
53724,132189,5
53729,43827,1
53730,120147,1
53732,79622,5
53740,25182,5
53742,125557,5
53743,24427,3
53744,122065,5
53748,36561,3
53748,71582,5
53750,134732,5
53751,94604,5
53752,22763,5
53752,56660,1
53755,19670,5
53756,17029,4
53759,43267,3
53765,90409,2
53772,119103,1
53774,43827,3
53774,131048,4
53775,13859,4
53775,42906,5
53777,8063,1
53777,24427,1
53778,94604,3
53781,19670,3
53793,42781,4
53793,123176,4
53795,134732,4
53798,16548,5
53799,22763,4
53800,17029,2
53807,55240,5
53808,45934,4
53808,52611,3
53811,113954,4
53812,42781,4
53814,74640,2
53816,2726,3
53816,48731,2
53817,134732,2
53822,28985,1
53824,42906,1
53826,19299,5
53827,125557,5
53830,125557,4
53833,28985,2
53838,19299,4
53845,91266,4
53847,40712,5
53847,120147,3
53849,120147,5
53851,56660,5
53852,22763,5
53853,2263,5
53855,8063,5
53858,131048,1
53859,2726,1
53859,55240,1
53859,71582,1
53861,54042,2
53864,2726,5
53871,8063,4
53871,19299,5
53871,24427,5
53871,56660,4
53871,134732,4
53873,119103,1
53876,120147,1
53877,24427,1
53879,119103,5
53882,16548,5
53883,55240,5
53885,105433,3
53889,16548,1
53893,72017,3
53895,119103,1
53896,119103,5
53903,43267,5
53911,48731,3
53912,60888,4
53920,55622,3
53920,68572,3
53921,17029,3
53925,3785,1
53925,28985,4
53928,112023,3
53933,126757,5
53936,71582,3
53943,52611,3
53943,112023,5
53943,126757,5
53944,90409,5
53944,131048,5
53958,72017,4
53959,90409,3
53965,25182,4
53965,36561,5
53967,52611,3
53967,134732,3
53970,72017,1
53971,72309,3
53971,120147,4
53973,19299,2
53973,22763,1
53973,24427,2
53975,16548,3
53981,55622,2
53982,28985,5
53982,79622,4
53982,123176,4
53985,2263,1
53985,36561,1
53985,45026,1
53986,45934,4
53986,134732,5
53992,13859,1
53994,54042,1
54000,36561,5
54003,55240,4
54004,56660,5
54004,94535,5
54005,13859,5
54010,92881,4
54012,94604,2
54015,134732,4
54021,24427,1
54025,3785,3
54026,92881,2
54028,45934,4
54029,79622,4
54032,91266,2
54037,17029,1
54039,2726,1
54039,68572,1
54042,48731,5
54047,12709,1
54054,12709,4
54054,48731,5
54054,56660,5
54054,72309,4
54056,86341,3
54062,94535,4
54066,36561,5
54067,60465,1
54076,13859,1
54076,125557,5
54078,12709,5
54078,134732,5
54081,105433,5
54084,2726,4
54085,94535,5
54086,45026,1
54086,72309,5
54087,22763,3
54087,24427,4
54087,55622,4
54094,55240,2
54095,45026,1
54095,126757,4
54100,68572,1
54102,48731,1
54105,24427,4
54106,54042,2
54108,3785,5
54111,19299,3
54112,134732,5
54115,92881,1
54120,131048,3
54122,17029,1
54127,120147,5
54132,90409,5
54134,2263,5
54134,120147,5
54135,55622,4
54138,42906,5
54144,8063,2
54148,28985,5
54154,62954,4
54156,19670,3
54172,56660,2
54172,119103,3
54174,36561,3
54175,22763,3
54175,94535,5
54178,28985,3
54181,2726,1
54183,19670,3
54184,94604,3
54184,119103,1
54187,2726,5
54188,123176,3
54192,54042,5
54194,94535,5
54194,125557,5
54198,72017,3
54204,22763,3
54210,122065,5
54210,126757,5
54211,72309,2
54217,132189,5
54220,42906,1
54230,19299,4
54230,122065,5
54231,94604,1
54234,90409,2
54234,105421,3
54234,123176,3
54238,2726,5
54239,45934,5
54241,123176,4
54244,74640,4
54244,126757,5
54244,131048,5
54250,112023,5
54255,12709,4
54256,62954,5
54258,122065,1
54260,13859,1
54261,25182,2
54261,40712,1
54270,19299,5
54274,92881,4
54276,2726,5
54276,74640,5
54278,3785,3
54278,25182,3
54279,2726,5
54279,119103,5
54285,17029,5
54285,71582,3
54285,122065,5
54285,134732,5
54297,86341,2
54299,13859,5
54300,56660,5
54305,119103,5
54306,43267,5
54310,71582,5
54311,36561,4
54315,24427,5
54317,45934,3
54317,74640,1
54317,126757,1
54323,43267,5
54324,40712,3
54325,22763,1
54326,113954,5
54328,13859,4
54330,36561,5
54335,105421,3
54339,125557,5
54340,16548,2
54340,19299,2
54340,105421,1
54343,2726,3
54343,120147,3
54348,55622,1
54348,105421,2
54360,22763,1
54365,19299,3
54366,45934,1
54373,112023,5
54377,126757,3
54381,45934,1
54382,19299,5
54388,56660,3
54393,112023,5
54397,55622,1
54398,36561,1
54399,8063,5
54403,2263,5
54403,112023,4
54408,134732,5
54409,52611,5
54411,24427,2
54412,45026,4
54418,2726,5
54419,86341,5
54421,113954,1
54425,92881,5
54434,52611,2
54435,62954,5
54436,19670,2
54436,54042,1
54436,134732,5
54447,71582,5
54448,45026,1
54452,55622,5
54458,79622,3
54470,2263,5
54470,55240,1
54483,71582,5
